id,age,gender,income,logincome,debt,love,nocheating,money,paypercent,logpaypercent
2995,22,male,25000,10.1266311,nodebt,10,10,10,87,4.465908119
2996,20,female,2000,7.60090246,nodebt,9,10,9,23,3.135494216
2997,22,female,12000,9.392661929,nodebt,10,10,7,59.3,4.082609306
2998,24,female,11000,9.305650552,yesdebt,10,10,6,55.9,4.02356438
2999,22,male,22000,9.998797732,yesdebt,9,9,8,82,4.406719247
3001,22,female,18000,9.798127037,yesdebt,10,10,7,73.6,4.298645026
3002,24,female,25000,10.1266311,nodebt,10,10,10,87,4.465908119
3003,25,female,27860,10.23494725,nodebt,10,10,10,89.5,4.494238625
3006,22,female,4000,8.29404964,nodebt,10,10,7,30.6,3.421000009
3007,23,male,15000,9.61580548,nodebt,10,10,10,67.5,4.212127598
3008,21,female,6000,8.699514748,yesdebt,10,10,5,39.7,3.681351188
3009,22,female,6000,8.699514748,nodebt,10,10,5,39.7,3.681351188
3010,23,female,5000,8.517193191,nodebt,10,8,8,35.8,3.577947893
3012,23,male,22000,9.998797732,nodebt,10,10,8,82,4.406719247
3013,25,male,23000,10.04324949,yesdebt,10,10,10,83.1,4.420044702
3015,23,female,8000,8.987196821,yesdebt,10,10,8,46,3.828641396
3016,26,male,19000,9.852194258,nodebt,10,10,10,74.8,4.314817885
3018,22,male,2100,7.649692624,nodebt,10,10,10,23.7,3.165475048
3019,22,female,6000,8.699514748,nodebt,10,10,8,39.7,3.681351188
3020,25,male,6360,8.757783656,yesdebt,10,10,8,40.4,3.698829785
3021,24,female,14000,9.546812609,yesdebt,10,10,10,63.4,4.149463861
3022,22,male,3000,8.006367568,yesdebt,10,10,9,27.1,3.299533728
3023,22,female,15000,9.61580548,yesdebt,10,10,4,67.5,4.212127598
3024,20,male,30000,10.30895266,nodebt,7,10,1,92.1,4.522874943
3028,24,male,3000,8.006367568,nodebt,10,10,5,27.1,3.299533728
3031,21,male,5000,8.517193191,nodebt,10,10,10,35.8,3.577947893
3032,24,male,22000,9.998797732,nodebt,10,10,10,82.1,4.407938016
3034,20,female,2000,7.60090246,nodebt,9,9,2,23.1,3.139832618
3037,22,female,2000,7.60090246,yesdebt,10,10,4,23.1,3.139832618
3039,21,male,1300,7.170119543,yesdebt,1,1,1,19.3,2.960105096
3040,21,female,17200,9.752664663,yesdebt,10,10,9,71.7,4.272490748
3042,23,male,17000,9.740968623,yesdebt,10,10,10,71.4,4.268297869
3044,24,female,32000,10.37349118,yesdebt,10,10,5,93.8,4.541164856
3046,21,female,39000,10.57131693,nodebt,10,10,5,96.6,4.570578741
3047,23,male,10000,9.210340372,yesdebt,10,10,8,53.8,3.985273467
3048,21,female,28000,10.23995979,yesdebt,10,10,6,90,4.49980967
3049,21,female,15000,9.61580548,yesdebt,10,10,5,67.5,4.212127598
3051,22,male,30000,10.30895266,yesdebt,10,10,5,92.3,4.525044142
3052,24,female,45000,10.71441777,yesdebt,10,10,5,97.9,4.58394655
3053,20,male,8000,8.987196821,nodebt,10,10,8,46.1,3.83081295
3054,19,female,23000,10.04324949,yesdebt,8,10,7,83.1,4.420044702
3055,19,male,15000,9.61580548,nodebt,10,10,9,67.5,4.212127598
3056,19,female,8000,8.987196821,yesdebt,10,10,8,46.2,3.832979798
3058,21,female,1044,6.950814768,yesdebt,10,10,10,18.7,2.928523524
3059,20,male,15000,9.61580548,nodebt,10,10,8,67.6,4.213607983
3060,20,female,2500,7.824046011,nodebt,10,10,4,24.6,3.202746443
3061,19,female,15000,9.61580548,nodebt,7,7,1,67.6,4.213607983
3063,20,female,13000,9.472704636,yesdebt,10,10,8,61.4,4.117409835
3064,20,female,10000,9.210340372,yesdebt,10,10,10,53.8,3.985273467
3065,19,male,7000,8.853665428,nodebt,10,10,5,42.2,3.742420221
3066,20,male,10000,9.210340372,nodebt,10,10,5,53.8,3.985273467
3068,21,male,40000,10.59663473,nodebt,10,10,10,97,4.574710979
3070,19,female,2300,7.740664402,yesdebt,10,10,1,23.8,3.169685581
3071,21,male,20000,9.903487553,nodebt,10,10,10,78,4.356708827
3072,21,female,7600,8.935903526,yesdebt,10,10,7,43.9,3.78191432
3073,20,male,40000,10.59663473,nodebt,10,10,5,97.1,4.575741375
3075,20,male,2000,7.60090246,nodebt,10,10,10,23.1,3.139832618
3076,21,male,20000,9.903487553,nodebt,10,10,1,78.1,4.357990057
3077,20,male,10000,9.210340372,nodebt,9,10,3,53.8,3.985273467
3078,20,female,2000,7.60090246,nodebt,10,10,2,23.1,3.139832618
3079,21,female,11600,9.358760377,nodebt,10,10,10,56.3,4.030694535
3080,20,female,26000,10.16585182,yesdebt,10,10,5,88.4,4.48187197
3082,20,female,10000,9.210340372,yesdebt,10,10,6,53.9,3.987130478
3083,21,female,8000,8.987196821,nodebt,10,10,9,46.2,3.832979798
3084,20,male,7000,8.853665428,nodebt,10,10,5,42.3,3.744787086
3086,20,male,5000,8.517193191,nodebt,10,10,5,35.8,3.577947893
3087,21,female,2500,7.824046011,yesdebt,10,10,10,24.7,3.206803244
3088,20,female,3000,8.006367568,yesdebt,10,9,7,27.1,3.299533728
3089,21,female,10000,9.210340372,yesdebt,10,10,5,53.9,3.987130478
3091,18,female,2400,7.783224016,nodebt,10,10,2,23.9,3.173878459
3092,19,male,4000,8.29404964,nodebt,10,10,7,30.6,3.421000009
3093,19,female,7000,8.853665428,nodebt,10,10,10,42.3,3.744787086
3094,20,male,9000,9.104979856,nodebt,7,9,10,49.4,3.899950424
3095,20,male,2750,7.919356191,nodebt,10,10,8,25,3.218875825
3096,20,male,38000,10.54534144,nodebt,10,10,5,96.5,4.569543008
3097,20,male,25000,10.1266311,yesdebt,10,10,7,87,4.465908119
3098,21,female,10000,9.210340372,yesdebt,10,10,10,53.9,3.987130478
3099,20,female,3800,8.242756346,yesdebt,10,10,8,28.4,3.346389145
3100,19,male,3500,8.160518247,nodebt,10,10,9,28.1,3.335769576
3102,20,female,22000,9.998797732,yesdebt,10,10,10,82.1,4.407938016
3103,20,male,10000,9.210340372,nodebt,10,10,1,54,3.988984047
3104,19,female,20000,9.903487553,nodebt,10,10,8,78.1,4.357990057
3106,20,female,6000,8.699514748,nodebt,10,10,6,39.7,3.681351188
3107,20,female,8000,8.987196821,yesdebt,10,10,6,46.3,3.835141961
3108,19,female,7000,8.853665428,yesdebt,10,10,5,42.3,3.744787086
3109,20,male,4000,8.29404964,nodebt,10,10,4,30.6,3.421000009
3111,20,male,7000,8.853665428,nodebt,10,10,7,42.3,3.744787086
3112,20,male,5000,8.517193191,nodebt,10,10,5,35.8,3.577947893
3113,19,male,3000,8.006367568,yesdebt,10,10,10,27.1,3.299533728
3114,19,female,15000,9.61580548,nodebt,10,10,1,67.6,4.213607983
3117,19,female,3000,8.006367568,yesdebt,10,10,5,27.2,3.303216973
3118,19,male,10000,9.210340372,yesdebt,10,10,5,54,3.988984047
3120,19,female,5000,8.517193191,yesdebt,10,10,10,35.8,3.577947893
3122,19,female,9500,9.159047078,yesdebt,10,10,9,49.9,3.910021003
3123,19,female,10000,9.210340372,nodebt,10,10,2,54,3.988984047
3126,20,female,3000,8.006367568,yesdebt,10,10,5,27.2,3.303216973
3128,19,female,2500,7.824046011,nodebt,10,10,8,24.7,3.206803244
3130,20,female,5000,8.517193191,yesdebt,10,10,10,35.8,3.577947893
3131,20,female,10000,9.210340372,yesdebt,10,10,7,54,3.988984047
3132,20,male,9000,9.104979856,nodebt,5,5,10,49.4,3.899950424
3133,23,male,12000,9.392661929,nodebt,10,10,1,59.3,4.082609306
3134,23,male,12000,9.392661929,yesdebt,10,10,5,59.3,4.082609306
3136,23,female,20000,9.903487553,nodebt,10,10,10,78.1,4.357990057
3138,24,male,20000,9.903487553,yesdebt,8,10,8,78.1,4.357990057
3139,24,male,13000,9.472704636,yesdebt,10,10,3,61.4,4.117409835
3140,25,male,10000,9.210340372,nodebt,10,10,3,54,3.988984047
3141,23,male,6300,8.748304912,nodebt,10,1,10,40.4,3.698829785
3143,20,male,7800,8.961879013,yesdebt,10,10,5,44,3.784189634
3144,21,male,5000,8.517193191,yesdebt,10,10,6,35.8,3.577947893
3145,25,male,26000,10.16585182,yesdebt,9,10,6,88.4,4.48187197
3146,23,male,14000,9.546812609,yesdebt,10,10,9,63.5,4.151039906
3147,25,female,6000,8.699514748,nodebt,10,5,5,39.8,3.683866912
3148,19,male,13000,9.472704636,nodebt,8,10,6,61.5,4.119037175
3149,19,female,3000,8.006367568,yesdebt,10,10,8,27.2,3.303216973
3150,23,female,12000,9.392661929,nodebt,10,10,5,59.3,4.082609306
3151,21,female,21000,9.952277717,yesdebt,10,10,5,80,4.382026635
3152,24,male,23000,10.04324949,nodebt,9,9,8,83.1,4.420044702
3153,24,male,40000,10.59663473,yesdebt,10,10,7,97.1,4.575741375
3154,23,female,25000,10.1266311,yesdebt,10,10,6,87.1,4.467056884
3156,23,female,25000,10.1266311,yesdebt,10,10,8,87.1,4.467056884
3157,24,male,21000,9.952277717,yesdebt,10,10,10,80,4.382026635
3158,23,female,48000,10.77895629,yesdebt,10,10,10,98.2,4.587006215
3159,24,female,20000,9.903487553,yesdebt,10,10,5,78.2,4.359269648
3160,21,female,15000,9.61580548,yesdebt,9,10,8,67.6,4.213607983
3161,24,female,7000,8.853665428,nodebt,10,10,8,42.4,3.747148362
3162,21,female,27000,10.20359214,nodebt,10,10,5,89.1,4.489759334
3165,22,male,15000,9.61580548,nodebt,8,8,5,67.6,4.213607983
3166,21,female,15000,9.61580548,nodebt,10,10,9,67.6,4.213607983
3168,23,male,27000,10.20359214,yesdebt,10,10,7,89.1,4.489759334
3169,22,male,1500,7.313220387,nodebt,10,10,1,20,2.995732274
3171,24,male,3000,8.006367568,nodebt,10,10,10,27.2,3.303216973
3174,20,female,9000,9.104979856,nodebt,10,10,4,49.4,3.899950424
3175,23,female,14000,9.546812609,nodebt,10,5,10,63.5,4.151039906
3176,22,male,30000,10.30895266,yesdebt,10,10,5,92.3,4.525044142
3178,22,male,19000,9.852194258,nodebt,9,9,7,74.8,4.314817885
3179,25,female,11000,9.305650552,yesdebt,10,10,6,56,4.025351691
3181,22,female,11000,9.305650552,yesdebt,10,10,5,56,4.025351691
3182,23,male,25000,10.1266311,nodebt,4,10,1,87.1,4.467056884
3184,24,female,17000,9.740968623,nodebt,10,10,5,71.4,4.268297869
3185,24,male,15000,9.61580548,nodebt,10,10,8,67.6,4.213607983
3188,21,male,7000,8.853665428,nodebt,10,10,1,42.4,3.747148362
3190,19,female,4300,8.366370302,nodebt,10,10,8,31.6,3.453157121
3191,24,female,14000,9.546812609,nodebt,10,10,5,63.6,4.15261347
3192,25,female,3500,8.160518247,nodebt,9,9,7,28.1,3.335769576
3193,22,male,15000,9.61580548,yesdebt,8,8,10,67.7,4.21508618
3194,21,male,17000,9.740968623,nodebt,10,10,7,71.4,4.268297869
3195,22,male,15000,9.61580548,yesdebt,10,10,6,67.7,4.21508618
3196,22,female,7500,8.9226583,yesdebt,10,10,2,43.6,3.77505715
3197,21,male,40000,10.59663473,nodebt,10,10,1,97.1,4.575741375
3198,24,female,1609,7.383368147,nodebt,10,10,8,20.4,3.015534901
3199,24,female,23000,10.04324949,nodebt,10,10,8,83.1,4.420044702
3200,21,male,16000,9.680344001,yesdebt,10,10,5,69.9,4.247065649
3201,22,female,27000,10.20359214,nodebt,10,10,7,89.2,4.49088104
3202,23,female,26000,10.16585182,yesdebt,10,10,5,88.5,4.483002552
3203,22,male,26000,10.16585182,nodebt,10,10,6,88.5,4.483002552
3204,23,female,24000,10.08580911,nodebt,10,10,3,84.2,4.433194921
3208,22,female,6000,8.699514748,yesdebt,10,10,8,39.8,3.683866912
3209,22,male,20000,9.903487553,nodebt,10,10,5,78.2,4.359269648
3211,20,male,36000,10.49127422,yesdebt,8,8,4,96.1,4.565389316
3212,24,male,25000,10.1266311,nodebt,10,10,10,87.1,4.467056884
3213,25,female,1200,7.090076836,nodebt,10,10,10,19.1,2.949688335
3215,23,male,8000,8.987196821,yesdebt,10,10,8,46.4,3.837299459
3216,22,female,19000,9.852194258,yesdebt,10,10,3,74.8,4.314817885
3220,24,female,15000,9.61580548,nodebt,10,10,5,67.7,4.21508618
3221,23,female,5000,8.517193191,nodebt,10,10,5,35.8,3.577947893
3222,23,male,16600,9.717157974,nodebt,10,10,10,70.2,4.251348311
3224,22,male,15000,9.61580548,nodebt,10,10,5,67.7,4.21508618
3225,23,female,14000,9.546812609,yesdebt,10,10,6,63.6,4.15261347
3228,21,female,13000,9.472704636,nodebt,10,10,8,61.5,4.119037175
3229,23,male,15000,9.61580548,nodebt,6,10,8,67.7,4.21508618
3231,24,female,15000,9.61580548,nodebt,10,10,10,67.8,4.216562195
3232,24,female,15000,9.61580548,yesdebt,10,10,8,67.8,4.216562195
3233,23,female,25000,10.1266311,nodebt,10,10,7,87.2,4.468204331
3234,19,male,10000,9.210340372,nodebt,10,10,5,54,3.988984047
3235,20,male,15000,9.61580548,nodebt,10,10,10,67.8,4.216562195
3238,25,male,12000,9.392661929,yesdebt,10,10,1,59.3,4.082609306
3239,22,female,17000,9.740968623,yesdebt,10,10,3,71.5,4.26969745
3240,22,male,29675,10.29806022,yesdebt,10,10,6,90.7,4.507557357
3242,21,female,20000,9.903487553,yesdebt,10,10,5,78.2,4.359269648
3244,23,female,38000,10.54534144,yesdebt,10,10,8,96.6,4.570578741
3245,20,male,8000,8.987196821,nodebt,8,10,7,46.4,3.837299459
3246,22,male,7000,8.853665428,nodebt,10,10,4,42.4,3.747148362
3247,25,male,25000,10.1266311,nodebt,10,10,10,87.2,4.468204331
3248,24,male,17000,9.740968623,nodebt,10,10,7,71.5,4.26969745
3249,22,male,12000,9.392661929,nodebt,9,7,8,59.4,4.084294226
3250,23,male,12100,9.400960732,yesdebt,10,10,3,59.7,4.08933202
3253,22,female,5000,8.517193191,yesdebt,10,10,6,35.9,3.580737295
3254,23,male,18300,9.814656339,yesdebt,10,10,8,73.9,4.302712828
3255,22,female,15000,9.61580548,nodebt,10,10,8,67.8,4.216562195
3256,23,female,10000,9.210340372,nodebt,10,8,2,54.1,3.990834186
3257,21,male,14000,9.546812609,yesdebt,10,10,1,63.7,4.154184563
3258,23,female,14000,9.546812609,yesdebt,9,10,5,63.7,4.154184563
3259,22,female,9000,9.104979856,yesdebt,10,10,7,49.4,3.899950424
3260,22,male,40000,10.59663473,nodebt,10,10,10,97.1,4.575741375
3261,22,female,11000,9.305650552,nodebt,10,10,8,56,4.025351691
3263,22,female,2000,7.60090246,nodebt,10,10,5,23.2,3.144152279
3264,23,female,22000,9.998797732,yesdebt,10,10,5,82.1,4.407938016
3265,21,female,8000,8.987196821,yesdebt,10,10,10,46.4,3.837299459
3267,22,female,2500,7.824046011,yesdebt,10,10,3,24.7,3.206803244
3268,22,male,2000,7.60090246,nodebt,10,10,6,23.2,3.144152279
3269,24,female,20000,9.903487553,nodebt,10,10,5,78.3,4.360547603
3270,24,female,40000,10.59663473,yesdebt,10,10,10,97.2,4.576770711
3271,21,female,3500,8.160518247,yesdebt,10,10,5,28.1,3.335769576
3272,22,female,15000,9.61580548,yesdebt,10,10,7,67.8,4.216562195
3273,24,male,30000,10.30895266,nodebt,8,10,5,92.3,4.525044142
3274,19,male,39000,10.57131693,yesdebt,10,10,10,96.7,4.571613402
3275,22,female,8000,8.987196821,yesdebt,10,9,5,46.4,3.837299459
3276,26,male,32000,10.37349118,nodebt,10,10,5,93.8,4.541164856
3278,24,male,20000,9.903487553,yesdebt,10,10,10,78.3,4.360547603
3279,21,female,28000,10.23995979,nodebt,10,10,5,90,4.49980967
3280,23,female,40000,10.59663473,nodebt,10,10,5,97.2,4.576770711
3283,21,male,11000,9.305650552,nodebt,8,10,5,56,4.025351691
3284,22,male,24000,10.08580911,nodebt,10,10,9,84.3,4.434381865
3285,23,male,10500,9.259130536,yesdebt,9,10,7,55,4.007333185
3287,24,male,31000,10.34174248,yesdebt,10,10,10,93.1,4.533674184
3288,22,female,16000,9.680344001,yesdebt,8,10,10,69.9,4.247065649
3289,24,male,9996,9.209940292,yesdebt,10,10,5,50,3.912023005
3290,22,male,7256,8.889583992,yesdebt,10,10,10,43.3,3.768152635
3291,21,female,7000,8.853665428,yesdebt,10,10,9,42.5,3.749504076
3292,24,male,15000,9.61580548,nodebt,8,10,7,67.8,4.216562195
3293,23,female,23000,10.04324949,nodebt,9,9,5,83.2,4.421247348
3295,19,male,3000,8.006367568,nodebt,10,10,1,27.2,3.303216973
3296,21,female,2000,7.60090246,nodebt,10,10,1,23.3,3.148453361
3297,22,female,16000,9.680344001,nodebt,9,10,8,69.9,4.247065649
3298,24,male,25000,10.1266311,yesdebt,10,10,1,87.2,4.468204331
3299,21,male,6000,8.699514748,yesdebt,10,10,1,39.8,3.683866912
3300,21,male,6000,8.699514748,yesdebt,10,10,3,39.8,3.683866912
3301,21,male,35000,10.46310334,yesdebt,10,9,5,95.5,4.559126247
3302,24,male,33000,10.40426284,yesdebt,10,10,8,94.3,4.54648119
3304,24,female,16725,9.724659885,yesdebt,10,10,1,70.3,4.252771799
3305,24,male,13000,9.472704636,nodebt,10,10,7,61.5,4.119037175
3306,20,female,35000,10.46310334,nodebt,10,10,1,95.5,4.559126247
3309,25,male,19000,9.852194258,nodebt,10,10,6,74.8,4.314817885
3310,25,female,12000,9.392661929,yesdebt,10,10,5,59.4,4.084294226
3311,24,female,15000,9.61580548,yesdebt,10,10,8,67.9,4.218036035
3312,22,male,8890,9.092682329,nodebt,10,10,1,47.5,3.860729711
3313,20,male,8000,8.987196821,yesdebt,10,10,5,46.4,3.837299459
3314,24,female,4000,8.29404964,yesdebt,9,10,4,30.6,3.421000009
3316,23,female,10000,9.210340372,nodebt,10,10,2,54.1,3.990834186
3317,23,male,12000,9.392661929,nodebt,10,10,7,59.4,4.084294226
3319,21,female,25000,10.1266311,yesdebt,10,10,6,87.2,4.468204331
3320,21,female,8000,8.987196821,yesdebt,10,10,5,46.5,3.839452313
3322,21,male,34000,10.4341158,nodebt,10,10,1,94.5,4.548599834
3323,24,female,20000,9.903487553,yesdebt,10,10,6,78.3,4.360547603
3324,23,male,23000,10.04324949,yesdebt,10,10,7,83.2,4.421247348
3326,23,male,32000,10.37349118,yesdebt,10,10,10,93.9,4.542230386
3327,21,male,21000,9.952277717,nodebt,10,10,5,80,4.382026635
3329,23,male,15000,9.61580548,yesdebt,10,10,5,67.9,4.218036035
3330,24,female,27000,10.20359214,nodebt,10,10,7,89.2,4.49088104
3331,24,male,45000,10.71441777,yesdebt,10,10,5,98,4.584967479
3332,25,male,4000,8.29404964,nodebt,10,10,9,30.6,3.421000009
3333,22,female,19000,9.852194258,yesdebt,6,8,9,74.8,4.314817885
3334,22,female,10000,9.210340372,nodebt,10,10,8,54.1,3.990834186
3336,24,male,45000,10.71441777,yesdebt,10,10,8,98,4.584967479
3338,23,female,27000,10.20359214,nodebt,10,10,4,89.3,4.492001488
3341,22,male,45000,10.71441777,nodebt,10,10,5,98,4.584967479
3342,21,male,20000,9.903487553,yesdebt,10,10,3,78.3,4.360547603
3343,21,female,17000,9.740968623,yesdebt,10,10,8,71.5,4.26969745
3345,22,male,9000,9.104979856,nodebt,10,10,4,49.4,3.899950424
3346,24,female,26000,10.16585182,yesdebt,10,10,5,88.5,4.483002552
3347,23,male,10000,9.210340372,nodebt,10,10,2,54.2,3.992680908
3349,21,female,8000,8.987196821,yesdebt,10,10,7,46.5,3.839452313
3351,21,male,15000,9.61580548,nodebt,10,10,4,67.9,4.218036035
3352,23,female,3000,8.006367568,nodebt,10,10,10,27.3,3.306886702
3353,23,female,22000,9.998797732,yesdebt,10,10,10,82.1,4.407938016
3354,23,male,16000,9.680344001,nodebt,8,8,1,69.9,4.247065649
3356,24,female,30000,10.30895266,yesdebt,10,10,5,92.4,4.526126979
3357,22,male,25000,10.1266311,nodebt,8,10,3,87.2,4.468204331
3358,26,female,5400,8.594154233,nodebt,1,10,10,36.8,3.605497845
3360,22,male,21000,9.952277717,nodebt,10,10,10,80,4.382026635
3361,22,female,19000,9.852194258,yesdebt,10,10,2,74.8,4.314817885
3362,21,female,8500,9.047821442,nodebt,10,10,7,47.3,3.856510295
3363,24,male,22000,9.998797732,nodebt,10,10,6,82.1,4.407938016
3364,24,male,30000,10.30895266,nodebt,10,10,10,92.4,4.526126979
3366,22,male,5000,8.517193191,yesdebt,10,10,6,35.9,3.580737295
3367,23,male,14400,9.574983486,yesdebt,5,10,1,64,4.158883083
3368,20,female,7000,8.853665428,nodebt,10,10,9,42.5,3.749504076
3369,21,female,4000,8.29404964,yesdebt,10,10,1,30.7,3.424262655
3370,23,female,2300,7.740664402,yesdebt,10,10,1,23.9,3.173878459
3371,22,female,20000,9.903487553,nodebt,8,7,10,78.3,4.360547603
3372,22,female,20000,9.903487553,yesdebt,10,10,7,78.5,4.363098625
3374,24,female,25000,10.1266311,yesdebt,10,10,10,87.2,4.468204331
3375,24,male,28000,10.23995979,nodebt,10,10,5,90,4.49980967
3376,22,female,2000,7.60090246,yesdebt,10,10,9,23.3,3.148453361
3377,22,female,8500,9.047821442,nodebt,10,10,10,47.3,3.856510295
3378,20,female,8500,9.047821442,nodebt,5,5,5,47.3,3.856510295
3381,24,male,27500,10.22194128,nodebt,10,10,8,89.4,4.493120682
3382,24,male,23000,10.04324949,yesdebt,10,10,7,83.2,4.421247348
3383,23,female,4000,8.29404964,nodebt,10,10,7,30.7,3.424262655
3384,24,male,23000,10.04324949,yesdebt,10,10,7,83.2,4.421247348
3385,22,female,23000,10.04324949,yesdebt,10,10,7,83.3,4.422448549
3387,23,male,48000,10.77895629,nodebt,10,10,7,98.2,4.587006215
3388,23,male,5000,8.517193191,nodebt,9,8,5,35.9,3.580737295
3389,23,female,25000,10.1266311,nodebt,10,10,5,87.3,4.469350463
3390,21,female,6000,8.699514748,nodebt,10,10,7,39.8,3.683866912
3392,21,female,19000,9.852194258,nodebt,10,10,3,74.8,4.314817885
3393,21,female,33000,10.40426284,yesdebt,10,10,5,94.3,4.54648119
3395,23,female,30000,10.30895266,nodebt,10,10,7,92.4,4.526126979
3396,21,male,15000,9.61580548,nodebt,9,10,1,67.9,4.218036035
3397,23,female,18000,9.798127037,yesdebt,10,10,5,73.7,4.300002799
3398,22,male,18000,9.798127037,yesdebt,10,10,5,73.7,4.300002799
3399,21,female,10000,9.210340372,yesdebt,10,10,7,54.2,3.992680908
3401,21,male,25000,10.1266311,yesdebt,10,10,7,87.3,4.469350463
3402,20,female,21000,9.952277717,yesdebt,10,10,9,80,4.382026635
3403,19,male,8000,8.987196821,nodebt,10,10,10,46.5,3.839452313
3404,19,female,10000,9.210340372,nodebt,10,10,10,54.2,3.992680908
3405,19,male,5000,8.517193191,nodebt,10,10,1,35.9,3.580737295
3408,19,male,5600,8.630521877,nodebt,10,10,9,37,3.610917913
3409,21,male,18000,9.798127037,nodebt,10,10,6,73.7,4.300002799
3411,19,male,13500,9.510444964,nodebt,10,10,10,62,4.127134385
3412,20,female,8000,8.987196821,yesdebt,10,10,5,46.6,3.841600541
3413,20,female,2000,7.60090246,nodebt,10,10,6,23.3,3.148453361
3415,20,male,19000,9.852194258,nodebt,10,10,8,74.8,4.314817885
3420,20,female,22000,9.998797732,nodebt,9,10,5,82.1,4.407938016
3421,19,female,12000,9.392661929,nodebt,10,10,9,59.4,4.084294226
3422,21,female,7000,8.853665428,yesdebt,8,10,10,42.6,3.751854253
3423,21,male,5000,8.517193191,nodebt,10,10,8,36,3.583518938
3424,20,female,15000,9.61580548,nodebt,10,10,3,67.9,4.218036035
3426,22,male,10000,9.210340372,nodebt,10,10,10,54.3,3.994524227
3427,20,female,10000,9.210340372,nodebt,9,8,4,54.3,3.994524227
3428,20,male,17000,9.740968623,nodebt,10,10,10,71.5,4.26969745
3430,19,female,11000,9.305650552,yesdebt,10,10,4,56,4.025351691
3431,20,female,6000,8.699514748,yesdebt,10,10,5,39.9,3.686376324
3432,21,male,4000,8.29404964,nodebt,10,1,10,30.7,3.424262655
3434,19,male,9000,9.104979856,nodebt,10,10,1,49.5,3.90197267
3435,20,female,5000,8.517193191,nodebt,10,10,6,36,3.583518938
3436,19,male,8000,8.987196821,yesdebt,10,10,8,46.7,3.843744165
3437,22,male,26000,10.16585182,yesdebt,8,10,1,88.5,4.483002552
3438,20,male,10000,9.210340372,yesdebt,5,10,5,54.3,3.994524227
3440,19,female,2000,7.60090246,nodebt,10,10,8,23.3,3.148453361
3445,20,male,23000,10.04324949,yesdebt,10,10,10,83.3,4.422448549
3446,21,female,4000,8.29404964,yesdebt,10,10,10,30.8,3.42751469
3447,19,male,2500,7.824046011,yesdebt,10,9,3,24.7,3.206803244
3449,19,female,9600,9.169518377,yesdebt,10,10,3,50,3.912023005
3450,20,female,20000,9.903487553,nodebt,10,8,2,78.5,4.363098625
3451,21,female,25000,10.1266311,nodebt,10,10,8,87.3,4.469350463
3452,19,female,20000,9.903487553,nodebt,10,10,7,78.6,4.364371699
3453,21,male,8000,8.987196821,nodebt,10,10,10,46.7,3.843744165
3454,19,male,14000,9.546812609,nodebt,10,10,7,63.7,4.154184563
3455,20,male,15000,9.61580548,nodebt,10,10,9,68,4.219507705
3456,19,male,25000,10.1266311,nodebt,10,10,4,87.3,4.469350463
3458,20,female,15000,9.61580548,yesdebt,10,10,10,68,4.219507705
3459,19,female,2500,7.824046011,nodebt,10,10,6,24.8,3.210843653
3461,18,female,5000,8.517193191,nodebt,10,10,9,36,3.583518938
3463,20,female,10000,9.210340372,nodebt,10,10,8,54.3,3.994524227
3464,20,male,17000,9.740968623,nodebt,10,10,8,71.5,4.26969745
3465,19,female,6000,8.699514748,nodebt,10,10,7,39.9,3.686376324
3466,20,female,10900,9.296518068,yesdebt,10,10,5,55.1,4.009149716
3469,23,male,5800,8.665613197,nodebt,1,1,1,37,3.610917913
3470,18,female,4000,8.29404964,yesdebt,10,10,5,30.9,3.430756184
3471,18,male,3200,8.070906089,nodebt,10,10,10,27.6,3.317815773
3472,20,female,4000,8.29404964,nodebt,10,10,7,31,3.433987204
3473,20,male,2000,7.60090246,nodebt,10,10,8,23.4,3.152736022
3474,19,female,5000,8.517193191,nodebt,10,10,8,36,3.583518938
3475,20,male,15000,9.61580548,nodebt,10,10,1,68,4.219507705
3476,19,male,5000,8.517193191,nodebt,9,10,2,36,3.583518938
3478,19,female,4000,8.29404964,nodebt,10,10,9,31,3.433987204
3479,20,female,9000,9.104979856,yesdebt,10,10,3,49.5,3.90197267
3481,21,male,13000,9.472704636,nodebt,10,10,10,61.6,4.120661871
3482,20,female,2000,7.60090246,yesdebt,10,10,8,23.4,3.152736022
3483,20,female,7000,8.853665428,yesdebt,10,10,5,42.6,3.751854253
3484,20,female,1500,7.313220387,nodebt,10,10,8,20,2.995732274
3485,21,male,18000,9.798127037,nodebt,10,10,10,73.7,4.300002799
3487,20,female,10000,9.210340372,nodebt,10,10,5,54.3,3.994524227
3488,24,female,17900,9.792555992,yesdebt,10,10,10,72,4.276666119
3489,22,female,13500,9.510444964,nodebt,10,10,5,62.2,4.130355
3490,25,male,23000,10.04324949,yesdebt,10,10,5,83.3,4.422448549
3491,24,female,48000,10.77895629,nodebt,10,10,4,98.3,4.588024027
3493,22,male,20000,9.903487553,nodebt,10,10,1,78.6,4.364371699
3494,25,female,24000,10.08580911,nodebt,10,10,5,84.3,4.434381865
3495,24,male,40000,10.59663473,yesdebt,10,10,5,97.3,4.577798989
3496,23,male,27000,10.20359214,nodebt,10,10,5,89.3,4.492001488
3498,23,female,19000,9.852194258,yesdebt,10,10,2,74.8,4.314817885
3499,22,male,15000,9.61580548,nodebt,8,8,8,68,4.219507705
3500,22,male,2500,7.824046011,nodebt,10,10,8,24.8,3.210843653
